system:index,mean,value,.geo
00000000000000000905,2.048091493393249,9178.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000906,2.416285653481135,9179.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000907,2.6556628759770664,9180.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000908,2.991939235468045,9181.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000909,3.1315201803694555,9182.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090a,1.7952044079018596,9183.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090b,0.9624705501120713,9184.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090c,1.3380699645887406,9185.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090d,1.9541974399243662,9186.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090e,2.048696407708971,9187.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090f,2.767849938833197,9188.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000910,1.9730517391252802,9189.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000911,3.503655717810248,9190.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000912,4.822074056896651,9191.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000913,3.926033607193632,9192.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000914,3.241419132275627,9193.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000915,3.30321071850634,9194.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000916,3.05745493708686,9195.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000917,3.958953258888779,9196.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000918,3.6978887677347685,9197.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000919,3.919225656067123,9198.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000091a,4.89835618043904,9199.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000091b,4.046993539536521,9200.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000091c,3.53844238712272,9201.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000091d,3.983208683321079,9202.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000091e,1.8676261263471121,9203.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000091f,2.2997285562891183,9204.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000920,3.8950681730342485,9205.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000921,2.3574559475754153,9206.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000922,2.237173922384695,9207.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000923,3.767644396607274,9208.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000924,6.598940167335378,9209.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000925,5.554873990258036,9210.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000926,6.264550372153923,9211.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000927,7.545164748304655,9212.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000928,6.026110885596018,9213.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000929,6.343863393550187,9214.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000092a,9.012405113305825,9215.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000092b,7.410173550876308,9216.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000092c,6.479246419069398,9217.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000092d,7.229891329009817,9218.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000092e,9.219551805109347,9219.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000092f,12.17624644324993,9220.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000930,9.7972127134749,9221.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000931,6.181990088877959,9222.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000932,3.5705669130337383,9223.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000933,2.53020359456447,9224.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000934,1.3250559845087344,9225.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000935,0.24995133867466093,9226.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000936,0.4675811977458952,9227.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000937,0.18134360020216161,9228.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000938,0.23195225441339062,9229.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000939,0.32195876554650077,9230.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000093a,0.4031899536592405,9231.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000093b,0.3796295212575452,9232.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000093c,0.3585924646987885,9233.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000093d,0.2427193631027872,9234.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000093e,0.21086341585551924,9235.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000093f,1.0346211245047354,9236.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000940,2.94561021110259,9237.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000941,3.7394774206674453,9238.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000942,2.475672387074396,9239.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000943,2.5650477577540953,9240.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000944,2.2768118621099322,9241.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000945,2.102444354251545,9242.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000946,2.028882300709831,9243.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000947,2.120669202802978,9244.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000948,1.7016693584839044,9245.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000949,1.49468594977842,9246.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094a,2.0455430123591696,9247.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094b,1.7330309711694194,9248.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094c,1.87693193422876,9249.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094d,2.774556836206464,9250.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094e,2.5959786749535563,9251.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094f,2.678565831025793,9252.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000950,2.545932735795853,9253.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000951,2.1159237230527417,9254.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000952,1.5950197521551377,9255.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000953,2.161095274572512,9256.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000954,2.3488481829514805,9257.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000955,2.201339888018626,9258.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000956,2.469384485233422,9259.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000957,2.536015899208885,9260.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000958,2.2603966337067916,9261.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000959,2.387742963657346,9262.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000095a,2.843412853303515,9263.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000095b,4.164587941675788,9264.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000095c,2.3246434615045355,9265.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000095d,2.687838189689945,9266.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000095e,3.021588727979493,9267.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000095f,3.2886119186783453,9268.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000960,3.7861211471591325,9269.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000961,2.743237112287422,9270.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000962,3.700738917756442,9271.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000963,4.287835605028109,9272.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000964,4.215457125962356,9273.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000965,4.29933698652515,9274.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000966,1.8085245261349712,9275.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000967,1.692697136908233,9276.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000968,2.4055382401307432,9277.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000969,2.01203539477783,9278.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096a,2.506828647962087,9279.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096b,3.1117195053873936,9280.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096c,6.058142576477971,9281.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096d,7.1772266533219415,9282.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096e,5.89421012693888,9283.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096f,8.50768481186579,9284.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000970,9.22324788765495,9285.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000971,10.761512793699845,9286.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000972,10.67531047790229,9287.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000973,6.8490940811074354,9288.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000974,5.805175172781924,9289.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000975,6.741495889146483,9290.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000976,9.343628626683023,9291.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000977,9.35004500282672,9292.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000978,11.12421647742081,9293.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000979,8.733288924670806,9294.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000097a,5.842943386111445,9295.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000097b,2.137163169919603,9296.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000097c,1.0526653802525046,9297.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000097d,4.492023827592917,9298.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000097e,1.2313944297052593,9299.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000097f,0.17113423023038424,9300.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000980,0.3554521859095107,9301.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000981,0.4307653627994452,9302.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000982,0.43387235474104197,9303.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000983,0.4158009472706318,9304.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000984,0.2739636523080663,9305.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000985,0.27626652740429863,9306.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000986,0.3031201798685487,9307.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000987,2.3297763418215562,9308.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000988,2.9740088049947344,9309.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000989,2.5895629890291856,9310.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000098a,3.205840626883632,9311.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000098b,2.34150824460333,9312.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000098c,2.5037516299327645,9313.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000098d,1.9773156833709107,9314.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000098e,1.9165794051219427,9315.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000098f,2.2304191080218443,9316.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000990,2.026486465207758,9317.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000991,1.554155519051627,9318.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000992,1.6787541197791918,9319.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000993,1.6120023423256438,9320.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000994,2.849851038371692,9321.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000995,3.243986835914601,9322.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000996,2.2290893345452716,9323.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000997,1.90681298350395,9324.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000998,1.7334592000074593,9325.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000999,1.7653387838789574,9326.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000099a,1.6985659448198276,9327.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000099b,2.7005988022956156,9328.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000099c,3.2331539543038255,9329.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000099d,2.280717023267334,9330.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000099e,2.794886073975302,9331.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000099f,2.839169156596309,9332.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009a0,2.476318304737914,9333.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009a1,2.269503462115796,9334.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009a2,2.3111020704392815,9335.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009a3,1.9893268612791672,9336.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009a4,3.295428400215106,9337.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009a5,3.313685078836885,9338.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009a6,3.856436572570312,9339.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009a7,3.4094159100975614,9340.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009a8,4.200026259226106,9341.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009a9,4.112607789291171,9342.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009aa,3.4942560850798916,9343.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ab,5.149019588338601,9344.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ac,4.856616153942275,9345.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ad,3.86313139450958,9346.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ae,2.211113662830294,9347.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009af,2.730623464835333,9348.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b0,2.5425174148640313,9349.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b1,2.743741639009758,9350.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b2,3.9760644861039944,9351.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b3,3.011628886305343,9352.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b4,4.220374592334999,9353.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b5,7.498480922091949,9354.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b6,7.258154413673561,9355.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b7,10.217408842978358,9356.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b8,11.290567269127761,9357.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b9,10.757178340275798,9358.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ba,7.5634578220015,9359.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009bb,5.920013069838286,9360.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009bc,7.600237639292844,9361.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009bd,7.642235639445487,9362.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009be,9.004741156717168,9363.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009bf,6.9751944650327555,9364.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c0,12.960297116344398,9365.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c1,7.481212623211738,9366.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c2,5.3710623612895185,9367.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c3,1.7870824412737996,9368.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c4,0.6978737996153164,9369.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c5,1.1629367273129907,9370.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c6,1.82187717668879,9371.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c7,1.0992603775183662,9372.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c8,0.21789327568322706,9373.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c9,0.37398170754203575,9374.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ca,0.45531883629017483,9375.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009cb,0.4576369963774485,9376.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009cc,0.49184271768873716,9377.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009cd,0.3683013443938228,9378.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ce,0.315222912610269,9379.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009cf,0.3823840640006756,9380.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d0,3.3495945859281893,9381.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d1,3.9027879399429333,9382.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d2,1.7493350683569129,9383.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d3,3.5777198296360786,9384.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d4,2.4290835996873374,9385.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d5,2.594095922687102,9386.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d6,1.9730618063516927,9387.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d7,1.7732467219214125,9388.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d8,1.6261217669802897,9389.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d9,1.5673783785978663,9390.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009da,1.664859738693017,9391.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009db,1.7097773724814538,9392.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009dc,1.8605488981133413,9393.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009dd,3.2927564373284848,9394.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009de,3.4747115151174413,9395.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009df,2.2459120235568033,9396.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e0,1.856762836379282,9397.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e1,1.4216524344534842,9398.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e2,1.7743826573659276,9399.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e3,1.7709241140694159,9400.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e4,2.143312528341991,9401.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e5,3.8789676612255803,9402.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e6,3.7741014205372823,9403.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e7,2.9493244109400307,9404.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e8,3.119354140119392,9405.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e9,2.598428957141128,9406.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ea,3.226644848031792,9407.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009eb,2.8542976716522936,9408.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ec,2.8941551296507435,9409.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ed,1.6298812043088828,9410.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ee,3.0211732976485237,9411.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ef,2.8409454002412424,9412.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f0,3.620340107113101,9413.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f1,3.490288242959963,9414.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f2,3.3497459716713784,9415.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f3,4.13410732273989,9416.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f4,3.8450060849414958,9417.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f5,5.04847324978996,9418.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f6,2.8853488948165738,9419.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f7,2.5898122082705166,9420.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f8,2.7772267451494903,9421.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f9,2.5264037983692247,9422.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009fa,2.550719473930945,9423.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009fb,3.822489811522794,9424.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009fc,3.1538224970430875,9425.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009fd,3.611121696806548,9426.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009fe,6.803549962556306,9427.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ff,8.823493447736679,9428.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a00,9.293600231651768,9429.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a01,12.284213337921832,9430.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a02,9.968628365475292,9431.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a03,5.7021354971604294,9432.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a04,8.252443872842763,9433.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a05,9.763393273663812,9434.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a06,12.310422921887971,9435.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a07,11.782113618451168,9436.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a08,6.929505325737904,9437.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a09,10.887661599637612,9438.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0a,9.244739915078709,9439.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0b,8.738871516180662,9440.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0c,1.4371733899042598,9441.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0d,0.44260975171141725,9442.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0e,0.2834712812754535,9443.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0f,0.39197418226363573,9444.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a10,0.2067413756689132,9445.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a11,0.18246152779222352,9446.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a12,0.18771792384697292,9447.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a13,0.186552576397952,9448.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a14,0.3434984527755101,9449.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a15,0.38511277484488754,9450.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a16,0.26414389899042007,9451.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a17,0.2971590039823147,9452.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a18,2.1245613274911666,9453.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a19,2.426652953964761,9454.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a1a,3.5383817418085006,9455.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a1b,3.119811226517047,9456.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a1c,2.528699504231577,9457.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a1d,2.5652918801134743,9458.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a1e,2.161510939396818,9459.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a1f,1.866213940912309,9460.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a20,1.7830349048553442,9461.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
